doc_id,mode,text_n,line_cr_min_b,line_pass_b,text_cr_min_b,text_pass_b,text_pass_aaa_b
E-H-L-A4-s0,HALFTONE_M,6,,,17.404,1,1
E-H-L-A4-s0,HALFTONE_L,6,,,17.404,1,1
E-H-L-A4-s0,DITHER_M,6,,,17.404,1,1
E-H-L-A4-s0,HIGH_CONTRAST,6,,,21,1,1
E-H-L-A4-s0,ECO_COLOUR,6,,,17.404,1,1
E-H-L-A4-s0,SUPER_ECO_BW,6,,,21,1,1
E-H-L-A4-s0,INT_BG+TINT_FILL_55,6,,,17.404,1,1
E-H-L-A4-s0,INT_REMOVE_ALL,6,,,17.404,1,1
E-H-L-A4-s0,INT_OUTLINE+BW,6,,,21,1,1
E-H-L-A4-s0,INT_GRAY+BG,6,,,17.404,1,1
E-H-L-A4-s0,INT_OUTLINE+HALFTONE_M,6,,,17.404,1,1
E-H-L-A4-s0,COPY_SAFE_ECO,6,,,21,1,1
E-H-L-A4-s0,COMBINED_REMOVE+TINT_75,6,,,7.6923,1,1
E-H-L-A4-s0,COMBINED_ECO+STRUCT_75,6,,,7.6923,1,1
E-H-M-A4-s0,STANDARD,11,,,17.404,1,1
E-H-M-A4-s0,OPACITY_GROUP_90,11,,,13.009,1,1
E-H-M-A4-s0,OPACITY_GROUP_75,11,,,7.6923,1,1
E-H-M-A4-s0,OPACITY_GROUP_60,11,,,4.5422,1,0
E-H-M-A4-s0,OPACITY_GROUP_45,11,,,2.8847,0,0
E-H-M-A4-s0,OPACITY_ELEM_60,11,,,4.5422,1,0
E-H-M-A4-s0,OPACITY_FILL_60,11,,,17.404,1,1
E-H-M-A4-s0,OPACITY_STROKE_60,11,,,17.404,1,1
E-H-M-A4-s0,OPACITY_TEXT_60,11,,,4.5422,1,0
E-H-M-A4-s0,TINT_75,11,,,7.6923,1,1
E-H-M-A4-s0,TINT_55,11,,,3.8957,0,0
E-H-M-A4-s0,TINT_30,11,,,1.9408,0,0
E-H-M-A4-s0,TINT_FILL_55,11,,,17.404,1,1
E-H-M-A4-s0,TINT_FILL_30,11,,,17.404,1,1
E-H-M-A4-s0,TINT_FILL_15,11,,,17.404,1,1
E-H-M-A4-s0,GRAYSCALE,11,,,17.404,1,1
E-H-M-A4-s0,BW_THRESHOLD,,,,,,
E-H-M-A4-s0,BW_SEMANTIC,11,,,21,1,1
E-H-M-A4-s0,OUTLINE_ONLY,11,,,17.404,1,1
E-H-M-A4-s0,OUTLINE_NAIVE,11,,,17.404,1,1
E-H-M-A4-s0,BG_REMOVAL,11,,,17.404,1,1
E-H-M-A4-s0,DECOR_REMOVAL,11,,,17.404,1,1
E-H-M-A4-s0,HALFTONE_H,11,,,17.404,1,1
E-H-M-A4-s0,HALFTONE_M,11,,,17.404,1,1
E-H-M-A4-s0,HALFTONE_L,11,,,17.404,1,1
E-H-M-A4-s0,DITHER_M,11,,,17.404,1,1
E-H-M-A4-s0,HIGH_CONTRAST,11,,,21,1,1
E-H-M-A4-s0,ECO_COLOUR,11,,,17.404,1,1
E-H-M-A4-s0,SUPER_ECO_BW,11,,,21,1,1
E-H-M-A4-s0,INT_BG+TINT_FILL_55,11,,,17.404,1,1
E-H-M-A4-s0,INT_REMOVE_ALL,11,,,17.404,1,1
E-H-M-A4-s0,INT_OUTLINE+BW,11,,,21,1,1
E-H-M-A4-s0,INT_GRAY+BG,11,,,17.404,1,1
E-H-M-A4-s0,INT_OUTLINE+HALFTONE_M,11,,,17.404,1,1
E-H-M-A4-s0,COPY_SAFE_ECO,11,,,21,1,1
E-H-M-A4-s0,COMBINED_REMOVE+TINT_75,11,,,7.6923,1,1
E-H-M-A4-s0,COMBINED_ECO+STRUCT_75,11,,,7.6923,1,1
E-H-M-LETTER-s0,STANDARD,15,,,17.404,1,1
E-H-M-LETTER-s0,OPACITY_GROUP_75,15,,,7.6923,1,1
E-H-M-LETTER-s0,OPACITY_GROUP_60,15,,,4.5422,1,0
E-H-M-LETTER-s0,TINT_55,15,,,3.8957,0,0
E-H-M-LETTER-s0,TINT_FILL_30,15,,,17.404,1,1
E-H-M-LETTER-s0,GRAYSCALE,15,,,17.404,1,1
E-H-M-LETTER-s0,BW_SEMANTIC,15,,,21,1,1
E-H-M-LETTER-s0,OUTLINE_ONLY,15,,,17.404,1,1
E-H-M-LETTER-s0,BG_REMOVAL,15,,,17.404,1,1
E-H-M-LETTER-s0,DECOR_REMOVAL,15,,,17.404,1,1
E-H-M-LETTER-s0,HALFTONE_M,15,,,17.404,1,1
E-H-M-LETTER-s0,HIGH_CONTRAST,15,,,21,1,1
E-H-M-LETTER-s0,ECO_COLOUR,15,,,17.404,1,1
E-H-M-LETTER-s0,SUPER_ECO_BW,15,,,21,1,1
E-H-S-A4-s0,STANDARD,32,,,17.404,1,1
E-H-S-A4-s0,OPACITY_GROUP_90,32,,,13.009,1,1
E-H-S-A4-s0,OPACITY_GROUP_75,32,,,7.6923,1,1
E-H-S-A4-s0,OPACITY_GROUP_60,32,,,4.5422,1,0
E-H-S-A4-s0,OPACITY_GROUP_45,32,,,2.8847,0,0
E-H-S-A4-s0,OPACITY_ELEM_60,32,,,4.5422,1,0
E-H-S-A4-s0,OPACITY_FILL_60,32,,,17.404,1,1
E-H-S-A4-s0,OPACITY_STROKE_60,32,,,17.404,1,1
E-H-S-A4-s0,OPACITY_TEXT_60,32,,,4.5422,1,0
E-H-S-A4-s0,TINT_75,32,,,7.6923,1,1
E-H-S-A4-s0,TINT_55,32,,,3.8957,0,0
E-H-S-A4-s0,TINT_30,32,,,1.9408,0,0
E-H-S-A4-s0,TINT_FILL_55,32,,,17.404,1,1
E-H-S-A4-s0,TINT_FILL_30,32,,,17.404,1,1
E-H-S-A4-s0,TINT_FILL_15,32,,,17.404,1,1
E-H-S-A4-s0,GRAYSCALE,32,,,17.404,1,1
E-H-S-A4-s0,BW_THRESHOLD,,,,,,
E-H-S-A4-s0,BW_SEMANTIC,32,,,21,1,1
E-H-S-A4-s0,OUTLINE_ONLY,32,,,17.404,1,1
E-H-S-A4-s0,OUTLINE_NAIVE,32,,,17.404,1,1
E-H-S-A4-s0,BG_REMOVAL,32,,,17.404,1,1
E-H-S-A4-s0,DECOR_REMOVAL,32,,,17.404,1,1
E-H-S-A4-s0,HALFTONE_H,32,,,17.404,1,1
E-H-S-A4-s0,HALFTONE_M,32,,,17.404,1,1
E-H-S-A4-s0,HALFTONE_L,32,,,17.404,1,1
E-H-S-A4-s0,DITHER_M,32,,,17.404,1,1
E-H-S-A4-s0,HIGH_CONTRAST,32,,,21,1,1
E-H-S-A4-s0,ECO_COLOUR,32,,,17.404,1,1
E-H-S-A4-s0,SUPER_ECO_BW,32,,,21,1,1
E-H-S-A4-s0,INT_BG+TINT_FILL_55,32,,,17.404,1,1
E-H-S-A4-s0,INT_REMOVE_ALL,32,,,17.404,1,1
E-H-S-A4-s0,INT_OUTLINE+BW,32,,,21,1,1
E-H-S-A4-s0,INT_GRAY+BG,32,,,17.404,1,1
E-H-S-A4-s0,INT_OUTLINE+HALFTONE_M,32,,,17.404,1,1
E-H-S-A4-s0,COPY_SAFE_ECO,32,,,21,1,1
E-H-S-A4-s0,COMBINED_REMOVE+TINT_75,32,,,7.6923,1,1
E-H-S-A4-s0,COMBINED_ECO+STRUCT_75,32,,,7.6923,1,1
E-L-L-A4-s0,STANDARD,2,,,17.404,1,1
E-L-L-A4-s0,OPACITY_GROUP_90,2,,,13.009,1,1
E-L-L-A4-s0,OPACITY_GROUP_75,2,,,7.6923,1,1
E-L-L-A4-s0,OPACITY_GROUP_60,2,,,4.5422,1,1
E-L-L-A4-s0,OPACITY_GROUP_45,2,,,2.8847,0,0
E-L-L-A4-s0,OPACITY_ELEM_60,2,,,4.5422,1,1
E-L-L-A4-s0,OPACITY_FILL_60,2,,,17.404,1,1
E-L-L-A4-s0,OPACITY_STROKE_60,2,,,17.404,1,1
E-L-L-A4-s0,OPACITY_TEXT_60,2,,,4.5422,1,1
E-L-L-A4-s0,TINT_75,2,,,7.6923,1,1
E-L-L-A4-s0,TINT_55,2,,,3.8957,1,0
E-L-L-A4-s0,TINT_30,2,,,1.9408,0,0
E-L-L-A4-s0,TINT_FILL_55,2,,,17.404,1,1
E-L-L-A4-s0,TINT_FILL_30,2,,,17.404,1,1
E-L-L-A4-s0,TINT_FILL_15,2,,,17.404,1,1
E-L-L-A4-s0,GRAYSCALE,2,,,17.404,1,1
E-L-L-A4-s0,BW_THRESHOLD,,,,,,
E-L-L-A4-s0,BW_SEMANTIC,2,,,21,1,1
E-L-L-A4-s0,OUTLINE_ONLY,2,,,17.404,1,1
E-L-L-A4-s0,OUTLINE_NAIVE,2,,,17.404,1,1
E-L-L-A4-s0,BG_REMOVAL,2,,,17.404,1,1
E-L-L-A4-s0,DECOR_REMOVAL,2,,,17.404,1,1
E-L-L-A4-s0,HALFTONE_H,2,,,17.404,1,1
E-L-L-A4-s0,HALFTONE_M,2,,,17.404,1,1
E-L-L-A4-s0,HALFTONE_L,2,,,17.404,1,1
E-L-L-A4-s0,DITHER_M,2,,,17.404,1,1
E-L-L-A4-s0,HIGH_CONTRAST,2,,,21,1,1
E-L-L-A4-s0,ECO_COLOUR,2,,,17.404,1,1
E-L-L-A4-s0,SUPER_ECO_BW,2,,,21,1,1
E-L-L-A4-s0,INT_BG+TINT_FILL_55,2,,,17.404,1,1
E-L-L-A4-s0,INT_REMOVE_ALL,2,,,17.404,1,1
E-L-L-A4-s0,INT_OUTLINE+BW,2,,,21,1,1
E-L-L-A4-s0,INT_GRAY+BG,2,,,17.404,1,1
E-L-L-A4-s0,INT_OUTLINE+HALFTONE_M,2,,,17.404,1,1
E-L-L-A4-s0,COPY_SAFE_ECO,2,,,21,1,1
E-L-L-A4-s0,COMBINED_REMOVE+TINT_75,2,,,7.6923,1,1
E-L-L-A4-s0,COMBINED_ECO+STRUCT_75,2,,,7.6923,1,1
E-L-M-A4-s0,STANDARD,4,,,17.404,1,1
E-L-M-A4-s0,OPACITY_GROUP_90,4,,,13.009,1,1
E-L-M-A4-s0,OPACITY_GROUP_75,4,,,7.6923,1,1
E-L-M-A4-s0,OPACITY_GROUP_60,4,,,4.5422,1,0
E-L-M-A4-s0,OPACITY_GROUP_45,4,,,2.8847,0,0
E-L-M-A4-s0,OPACITY_ELEM_60,4,,,4.5422,1,0
E-L-M-A4-s0,OPACITY_FILL_60,4,,,17.404,1,1
E-L-M-A4-s0,OPACITY_STROKE_60,4,,,17.404,1,1
E-L-M-A4-s0,OPACITY_TEXT_60,4,,,4.5422,1,0
E-L-M-A4-s0,TINT_75,4,,,7.6923,1,1
E-L-M-A4-s0,TINT_55,4,,,3.8957,0,0
E-L-M-A4-s0,TINT_30,4,,,1.9408,0,0
E-L-M-A4-s0,TINT_FILL_55,4,,,17.404,1,1
E-L-M-A4-s0,TINT_FILL_30,4,,,17.404,1,1
E-L-M-A4-s0,TINT_FILL_15,4,,,17.404,1,1
E-L-M-A4-s0,GRAYSCALE,4,,,17.404,1,1
E-L-M-A4-s0,BW_THRESHOLD,,,,,,
E-L-M-A4-s0,BW_SEMANTIC,4,,,21,1,1
E-L-M-A4-s0,OUTLINE_ONLY,4,,,17.404,1,1
E-L-M-A4-s0,OUTLINE_NAIVE,4,,,17.404,1,1
E-L-M-A4-s0,BG_REMOVAL,4,,,17.404,1,1
E-L-M-A4-s0,DECOR_REMOVAL,4,,,17.404,1,1
E-L-M-A4-s0,HALFTONE_H,4,,,17.404,1,1
E-L-M-A4-s0,HALFTONE_M,4,,,17.404,1,1
E-L-M-A4-s0,HALFTONE_L,4,,,17.404,1,1
E-L-M-A4-s0,DITHER_M,4,,,17.404,1,1
E-L-M-A4-s0,HIGH_CONTRAST,4,,,21,1,1
E-L-M-A4-s0,ECO_COLOUR,4,,,17.404,1,1
E-L-M-A4-s0,SUPER_ECO_BW,4,,,21,1,1
E-L-M-A4-s0,INT_BG+TINT_FILL_55,4,,,17.404,1,1
E-L-M-A4-s0,INT_REMOVE_ALL,4,,,17.404,1,1
E-L-M-A4-s0,INT_OUTLINE+BW,4,,,21,1,1
E-L-M-A4-s0,INT_GRAY+BG,4,,,17.404,1,1
E-L-M-A4-s0,INT_OUTLINE+HALFTONE_M,4,,,17.404,1,1
E-L-M-A4-s0,COPY_SAFE_ECO,4,,,21,1,1
E-L-M-A4-s0,COMBINED_REMOVE+TINT_75,4,,,7.6923,1,1
E-L-M-A4-s0,COMBINED_ECO+STRUCT_75,4,,,7.6923,1,1
E-L-M-LETTER-s0,STANDARD,5,,,17.404,1,1
E-L-M-LETTER-s0,OPACITY_GROUP_75,5,,,7.6923,1,1
E-L-M-LETTER-s0,OPACITY_GROUP_60,5,,,4.5422,1,0
E-L-M-LETTER-s0,TINT_55,5,,,3.8957,0,0
E-L-M-LETTER-s0,TINT_FILL_30,5,,,17.404,1,1
E-L-M-LETTER-s0,GRAYSCALE,5,,,17.404,1,1
E-L-M-LETTER-s0,BW_SEMANTIC,5,,,21,1,1
E-L-M-LETTER-s0,OUTLINE_ONLY,5,,,17.404,1,1
E-L-M-LETTER-s0,BG_REMOVAL,5,,,17.404,1,1
E-L-M-LETTER-s0,DECOR_REMOVAL,5,,,17.404,1,1
E-L-M-LETTER-s0,HALFTONE_M,5,,,17.404,1,1
E-L-M-LETTER-s0,HIGH_CONTRAST,5,,,21,1,1
E-L-M-LETTER-s0,ECO_COLOUR,5,,,17.404,1,1
E-L-M-LETTER-s0,SUPER_ECO_BW,5,,,21,1,1
E-L-S-A4-s0,STANDARD,10,,,17.404,1,1
E-L-S-A4-s0,OPACITY_GROUP_90,10,,,13.009,1,1
E-L-S-A4-s0,OPACITY_GROUP_75,10,,,7.6923,1,1
E-L-S-A4-s0,OPACITY_GROUP_60,10,,,4.5422,1,0
E-L-S-A4-s0,OPACITY_GROUP_45,10,,,2.8847,0,0
E-L-S-A4-s0,OPACITY_ELEM_60,10,,,4.5422,1,0
E-L-S-A4-s0,OPACITY_FILL_60,10,,,17.404,1,1
E-L-S-A4-s0,OPACITY_STROKE_60,10,,,17.404,1,1
E-L-S-A4-s0,OPACITY_TEXT_60,10,,,4.5422,1,0
E-L-S-A4-s0,TINT_75,10,,,7.6923,1,1
E-L-S-A4-s0,TINT_55,10,,,3.8957,0,0
E-L-S-A4-s0,TINT_30,10,,,1.9408,0,0
E-L-S-A4-s0,TINT_FILL_55,10,,,17.404,1,1
E-L-S-A4-s0,TINT_FILL_30,10,,,17.404,1,1
E-L-S-A4-s0,TINT_FILL_15,10,,,17.404,1,1
E-L-S-A4-s0,GRAYSCALE,10,,,17.404,1,1
E-L-S-A4-s0,BW_THRESHOLD,,,,,,
E-L-S-A4-s0,BW_SEMANTIC,10,,,21,1,1
E-L-S-A4-s0,OUTLINE_ONLY,10,,,17.404,1,1
E-L-S-A4-s0,OUTLINE_NAIVE,10,,,17.404,1,1
E-L-S-A4-s0,BG_REMOVAL,10,,,17.404,1,1
E-L-S-A4-s0,DECOR_REMOVAL,10,,,17.404,1,1
E-L-S-A4-s0,HALFTONE_H,10,,,17.404,1,1
E-L-S-A4-s0,HALFTONE_M,10,,,17.404,1,1
E-L-S-A4-s0,HALFTONE_L,10,,,17.404,1,1
E-L-S-A4-s0,DITHER_M,10,,,17.404,1,1
E-L-S-A4-s0,HIGH_CONTRAST,10,,,21,1,1
E-L-S-A4-s0,ECO_COLOUR,10,,,17.404,1,1
E-L-S-A4-s0,SUPER_ECO_BW,10,,,21,1,1
E-L-S-A4-s0,INT_BG+TINT_FILL_55,10,,,17.404,1,1
E-L-S-A4-s0,INT_REMOVE_ALL,10,,,17.404,1,1
E-L-S-A4-s0,INT_OUTLINE+BW,10,,,21,1,1
E-L-S-A4-s0,INT_GRAY+BG,10,,,17.404,1,1
E-L-S-A4-s0,INT_OUTLINE+HALFTONE_M,10,,,17.404,1,1
E-L-S-A4-s0,COPY_SAFE_ECO,10,,,21,1,1
E-L-S-A4-s0,COMBINED_REMOVE+TINT_75,10,,,7.6923,1,1
E-L-S-A4-s0,COMBINED_ECO+STRUCT_75,10,,,7.6923,1,1
E-M-L-A4-s0,STANDARD,4,,,17.404,1,1
E-M-L-A4-s0,OPACITY_GROUP_90,4,,,13.009,1,1
E-M-L-A4-s0,OPACITY_GROUP_75,4,,,7.6923,1,1
E-M-L-A4-s0,OPACITY_GROUP_60,4,,,4.5422,1,1
E-M-L-A4-s0,OPACITY_GROUP_45,4,,,2.8847,0,0
E-M-L-A4-s0,OPACITY_ELEM_60,4,,,4.5422,1,1
E-M-L-A4-s0,OPACITY_FILL_60,4,,,17.404,1,1
E-M-L-A4-s0,OPACITY_STROKE_60,4,,,17.404,1,1
E-M-L-A4-s0,OPACITY_TEXT_60,4,,,4.5422,1,1
E-M-L-A4-s0,TINT_75,4,,,7.6923,1,1
E-M-L-A4-s0,TINT_55,4,,,3.8957,1,0
E-M-L-A4-s0,TINT_30,4,,,1.9408,0,0
E-M-L-A4-s0,TINT_FILL_55,4,,,17.404,1,1
E-M-L-A4-s0,TINT_FILL_30,4,,,17.404,1,1
E-M-L-A4-s0,TINT_FILL_15,4,,,17.404,1,1
E-M-L-A4-s0,GRAYSCALE,4,,,17.404,1,1
E-M-L-A4-s0,BW_THRESHOLD,,,,,,
E-M-L-A4-s0,BW_SEMANTIC,4,,,21,1,1
E-M-L-A4-s0,OUTLINE_ONLY,4,,,17.404,1,1
E-M-L-A4-s0,OUTLINE_NAIVE,4,,,17.404,1,1
E-M-L-A4-s0,BG_REMOVAL,4,,,17.404,1,1
E-M-L-A4-s0,DECOR_REMOVAL,4,,,17.404,1,1
E-M-L-A4-s0,HALFTONE_H,4,,,17.404,1,1
E-M-L-A4-s0,HALFTONE_M,4,,,17.404,1,1
E-M-L-A4-s0,HALFTONE_L,4,,,17.404,1,1
E-M-L-A4-s0,DITHER_M,4,,,17.404,1,1
E-M-L-A4-s0,HIGH_CONTRAST,4,,,21,1,1
E-M-L-A4-s0,ECO_COLOUR,4,,,17.404,1,1
E-M-L-A4-s0,SUPER_ECO_BW,4,,,21,1,1
E-M-L-A4-s0,INT_BG+TINT_FILL_55,4,,,17.404,1,1
E-M-L-A4-s0,INT_REMOVE_ALL,4,,,17.404,1,1
E-M-L-A4-s0,INT_OUTLINE+BW,4,,,21,1,1
E-M-L-A4-s0,INT_GRAY+BG,4,,,17.404,1,1
E-M-L-A4-s0,INT_OUTLINE+HALFTONE_M,4,,,17.404,1,1
E-M-L-A4-s0,COPY_SAFE_ECO,4,,,21,1,1
E-M-L-A4-s0,COMBINED_REMOVE+TINT_75,4,,,7.6923,1,1
E-M-L-A4-s0,COMBINED_ECO+STRUCT_75,4,,,7.6923,1,1
E-M-M-A4-s0,STANDARD,7,,,17.404,1,1
E-M-M-A4-s0,OPACITY_GROUP_90,7,,,13.009,1,1
E-M-M-A4-s0,OPACITY_GROUP_75,7,,,7.6923,1,1
E-M-M-A4-s0,OPACITY_GROUP_60,7,,,4.5422,1,0
E-M-M-A4-s0,OPACITY_GROUP_45,7,,,2.8847,0,0
E-M-M-A4-s0,OPACITY_ELEM_60,7,,,4.5422,1,0
E-M-M-A4-s0,OPACITY_FILL_60,7,,,17.404,1,1
E-M-M-A4-s0,OPACITY_STROKE_60,7,,,17.404,1,1
E-M-M-A4-s0,OPACITY_TEXT_60,7,,,4.5422,1,0
E-M-M-A4-s0,TINT_75,7,,,7.6923,1,1
E-M-M-A4-s0,TINT_55,7,,,3.8957,0,0
E-M-M-A4-s0,TINT_30,7,,,1.9408,0,0
E-M-M-A4-s0,TINT_FILL_55,7,,,17.404,1,1
E-M-M-A4-s0,TINT_FILL_30,7,,,17.404,1,1
E-M-M-A4-s0,TINT_FILL_15,7,,,17.404,1,1
E-M-M-A4-s0,GRAYSCALE,7,,,17.404,1,1
E-M-M-A4-s0,BW_THRESHOLD,,,,,,
E-M-M-A4-s0,BW_SEMANTIC,7,,,21,1,1
E-M-M-A4-s0,OUTLINE_ONLY,7,,,17.404,1,1
E-M-M-A4-s0,OUTLINE_NAIVE,7,,,17.404,1,1
E-M-M-A4-s0,BG_REMOVAL,7,,,17.404,1,1
E-M-M-A4-s0,DECOR_REMOVAL,7,,,17.404,1,1
E-M-M-A4-s0,HALFTONE_H,7,,,17.404,1,1
E-M-M-A4-s0,HALFTONE_M,7,,,17.404,1,1
E-M-M-A4-s0,HALFTONE_L,7,,,17.404,1,1
E-M-M-A4-s0,DITHER_M,7,,,17.404,1,1
E-M-M-A4-s0,HIGH_CONTRAST,7,,,21,1,1
E-M-M-A4-s0,ECO_COLOUR,7,,,17.404,1,1
E-M-M-A4-s0,SUPER_ECO_BW,7,,,21,1,1
E-M-M-A4-s0,INT_BG+TINT_FILL_55,7,,,17.404,1,1
E-M-M-A4-s0,INT_REMOVE_ALL,7,,,17.404,1,1
E-M-M-A4-s0,INT_OUTLINE+BW,7,,,21,1,1
E-M-M-A4-s0,INT_GRAY+BG,7,,,17.404,1,1
E-M-M-A4-s0,INT_OUTLINE+HALFTONE_M,7,,,17.404,1,1
E-M-M-A4-s0,COPY_SAFE_ECO,7,,,21,1,1
E-M-M-A4-s0,COMBINED_REMOVE+TINT_75,7,,,7.6923,1,1
E-M-M-A4-s0,COMBINED_ECO+STRUCT_75,7,,,7.6923,1,1
E-M-M-A4-s1,STANDARD,7,,,17.404,1,1
E-M-M-A4-s1,OPACITY_GROUP_75,7,,,7.6923,1,1
E-M-M-A4-s1,OPACITY_GROUP_60,7,,,4.5422,1,0
E-M-M-A4-s1,TINT_55,7,,,3.8957,0,0
E-M-M-A4-s1,TINT_FILL_30,7,,,17.404,1,1
E-M-M-A4-s1,GRAYSCALE,7,,,17.404,1,1
E-M-M-A4-s1,BW_SEMANTIC,7,,,21,1,1
E-M-M-A4-s1,OUTLINE_ONLY,7,,,17.404,1,1
E-M-M-A4-s1,BG_REMOVAL,7,,,17.404,1,1
E-M-M-A4-s1,DECOR_REMOVAL,7,,,17.404,1,1
E-M-M-A4-s1,HALFTONE_M,7,,,17.404,1,1
E-M-M-A4-s1,HIGH_CONTRAST,7,,,21,1,1
E-M-M-A4-s1,ECO_COLOUR,7,,,17.404,1,1
E-M-M-A4-s1,SUPER_ECO_BW,7,,,21,1,1
E-M-M-A4-s2,STANDARD,7,,,17.404,1,1
E-M-M-A4-s2,OPACITY_GROUP_75,7,,,7.6923,1,1
E-M-M-A4-s2,OPACITY_GROUP_60,7,,,4.5422,1,0
E-M-M-A4-s2,TINT_55,7,,,3.8957,0,0
E-M-M-A4-s2,TINT_FILL_30,7,,,17.404,1,1
E-M-M-A4-s2,GRAYSCALE,7,,,17.404,1,1
E-M-M-A4-s2,BW_SEMANTIC,7,,,21,1,1
E-M-M-A4-s2,OUTLINE_ONLY,7,,,17.404,1,1
E-M-M-A4-s2,BG_REMOVAL,7,,,17.404,1,1
E-M-M-A4-s2,DECOR_REMOVAL,7,,,17.404,1,1
E-M-M-A4-s2,HALFTONE_M,7,,,17.404,1,1
E-M-M-A4-s2,HIGH_CONTRAST,7,,,21,1,1
E-M-M-A4-s2,ECO_COLOUR,7,,,17.404,1,1
E-M-M-A4-s2,SUPER_ECO_BW,7,,,21,1,1
E-M-M-A4-s3,STANDARD,7,,,17.404,1,1
E-M-M-A4-s3,OPACITY_GROUP_75,7,,,7.6923,1,1
E-M-M-A4-s3,OPACITY_GROUP_60,7,,,4.5422,1,0
E-M-M-A4-s3,TINT_55,7,,,3.8957,0,0
E-M-M-A4-s3,TINT_FILL_30,7,,,17.404,1,1
E-M-M-A4-s3,GRAYSCALE,7,,,17.404,1,1
E-M-M-A4-s3,BW_SEMANTIC,7,,,21,1,1
E-M-M-A4-s3,OUTLINE_ONLY,7,,,17.404,1,1
E-M-M-A4-s3,BG_REMOVAL,7,,,17.404,1,1
E-M-M-A4-s3,DECOR_REMOVAL,7,,,17.404,1,1
E-M-M-A4-s3,HALFTONE_M,7,,,17.404,1,1
E-M-M-A4-s3,HIGH_CONTRAST,7,,,21,1,1
E-M-M-A4-s3,ECO_COLOUR,7,,,17.404,1,1
E-M-M-A4-s3,SUPER_ECO_BW,7,,,21,1,1
E-M-M-A4-s4,STANDARD,7,,,17.404,1,1
E-M-M-A4-s4,OPACITY_GROUP_75,7,,,7.6923,1,1
E-M-M-A4-s4,OPACITY_GROUP_60,7,,,4.5422,1,0
E-M-M-A4-s4,TINT_55,7,,,3.8957,0,0
E-M-M-A4-s4,TINT_FILL_30,7,,,17.404,1,1
E-M-M-A4-s4,GRAYSCALE,7,,,17.404,1,1
E-M-M-A4-s4,BW_SEMANTIC,7,,,21,1,1
E-M-M-A4-s4,OUTLINE_ONLY,7,,,17.404,1,1
E-M-M-A4-s4,BG_REMOVAL,7,,,17.404,1,1
E-M-M-A4-s4,DECOR_REMOVAL,7,,,17.404,1,1
E-M-M-A4-s4,HALFTONE_M,7,,,17.404,1,1
E-M-M-A4-s4,HIGH_CONTRAST,7,,,21,1,1
E-M-M-A4-s4,ECO_COLOUR,7,,,17.404,1,1
E-M-M-A4-s4,SUPER_ECO_BW,7,,,21,1,1
E-M-M-LETTER-s0,STANDARD,10,,,17.404,1,1
E-M-M-LETTER-s0,OPACITY_GROUP_75,10,,,7.6923,1,1
E-M-M-LETTER-s0,OPACITY_GROUP_60,10,,,4.5422,1,0
E-M-M-LETTER-s0,TINT_55,10,,,3.8957,0,0
E-M-M-LETTER-s0,TINT_FILL_30,10,,,17.404,1,1
E-M-M-LETTER-s0,GRAYSCALE,10,,,17.404,1,1
E-M-M-LETTER-s0,BW_SEMANTIC,10,,,21,1,1
E-M-M-LETTER-s0,OUTLINE_ONLY,10,,,17.404,1,1
E-M-M-LETTER-s0,BG_REMOVAL,10,,,17.404,1,1
E-M-M-LETTER-s0,DECOR_REMOVAL,10,,,17.404,1,1
E-M-M-LETTER-s0,HALFTONE_M,10,,,17.404,1,1
E-M-M-LETTER-s0,HIGH_CONTRAST,10,,,21,1,1
E-M-M-LETTER-s0,ECO_COLOUR,10,,,17.404,1,1
E-M-M-LETTER-s0,SUPER_ECO_BW,10,,,21,1,1
E-M-S-A4-s0,STANDARD,21,,,17.404,1,1
E-M-S-A4-s0,OPACITY_GROUP_90,21,,,13.009,1,1
E-M-S-A4-s0,OPACITY_GROUP_75,21,,,7.6923,1,1
E-M-S-A4-s0,OPACITY_GROUP_60,21,,,4.5422,1,0
E-M-S-A4-s0,OPACITY_GROUP_45,21,,,2.8847,0,0
E-M-S-A4-s0,OPACITY_ELEM_60,21,,,4.5422,1,0
E-M-S-A4-s0,OPACITY_FILL_60,21,,,17.404,1,1
E-M-S-A4-s0,OPACITY_STROKE_60,21,,,17.404,1,1
E-M-S-A4-s0,OPACITY_TEXT_60,21,,,4.5422,1,0
E-M-S-A4-s0,TINT_75,21,,,7.6923,1,1
E-M-S-A4-s0,TINT_55,21,,,3.8957,0,0
E-M-S-A4-s0,TINT_30,21,,,1.9408,0,0
E-M-S-A4-s0,TINT_FILL_55,21,,,17.404,1,1
E-M-S-A4-s0,TINT_FILL_30,21,,,17.404,1,1
E-M-S-A4-s0,TINT_FILL_15,21,,,17.404,1,1
E-M-S-A4-s0,GRAYSCALE,21,,,17.404,1,1
E-M-S-A4-s0,BW_THRESHOLD,,,,,,
E-M-S-A4-s0,BW_SEMANTIC,21,,,21,1,1
E-M-S-A4-s0,OUTLINE_ONLY,21,,,17.404,1,1
E-M-S-A4-s0,OUTLINE_NAIVE,21,,,17.404,1,1
E-M-S-A4-s0,BG_REMOVAL,21,,,17.404,1,1
E-M-S-A4-s0,DECOR_REMOVAL,21,,,17.404,1,1
E-M-S-A4-s0,HALFTONE_H,21,,,17.404,1,1
E-M-S-A4-s0,HALFTONE_M,21,,,17.404,1,1
E-M-S-A4-s0,HALFTONE_L,21,,,17.404,1,1
