doc_id,archetype,archetype_key,density,size,paper,seed,holdout,mode,family,non_white_coverage,weighted_darkness,black_proxy,colour_proxy,total_tonal_coverage,cmy_composite_proxy,c_proxy,m_proxy,y_proxy,total_tonal_coverage_abs_reduction,total_tonal_coverage_rel_reduction,weighted_darkness_rel_reduction,non_white_coverage_rel_reduction,black_proxy_rel_reduction,colour_proxy_rel_reduction,attr_functional_total_tonal_coverage,attr_decorative_total_tonal_coverage,attr_fill_total_tonal_coverage,attr_line_total_tonal_coverage,attr_text_total_tonal_coverage,attr_image_total_tonal_coverage,visual_quality_score,critical_line_survival,small_text_survival,colour_information_survival,image_survival,image_pixel_visibility,image_colour_de_mean,fill_survival,q_gen0,colour_min_de2000,colour_min_de2000_deutan,colour_cvd_retention,photocopy_simulation_score,photocopy_min_class_gen2,photocopy_retention,photocopy_retention_gen1,photocopy_retention_gen2,rescan_score_gen2,text_cr_min,line_cr_min,text_cr_min_b,text_pass_b,text_pass_aaa_b,line_cr_min_b,line_pass_b,attr_colour_coded_total_tonal_coverage,attr_border_total_tonal_coverage,pdf_bytes,png_bytes,svg_bytes,t_load,t_pdf,dom_nodes,complexity,effective_complexity,applied_by,saving_class,overall_status,overall_status_stage1_pool,status_reason,dominated_by,physical_validation_required
F-L-L-A4-s0,F,LARGE_SOLID,LOW,L,A4,0,False,STANDARD,standard,0.373031,0.221615,0.0831118,0.484755,0.567867,0.63142,0.185435,0.180018,0.119302,0,0,0,0,0,0,0.567867,0,0.567867,0,-0.0135337,0,,,1,,,,,1,1,,,,1,1,1,1,1,1,,,2.3721,0.8,0.4,,,0,0,17336,53880,1104,0.0144447,0.0111798,13,0,0,-,negligible,REFERENCE,REFERENCE,,,False
F-L-L-A4-s0,F,LARGE_SOLID,LOW,L,A4,0,False,ECO_COLOUR,eco,0.380699,0.129453,0.0533641,0.236781,0.290145,0.370072,0.0873864,0.0883104,0.0610842,0.277722,0.489061,0.415862,-0.0205564,0.357923,0.511545,0.290145,0,0.282628,0,0.00120873,0,,,1,,,,,0.991097,0.991097,,,,1,1,1,1,1,0.0586448,,,6.3351,1,1,,,0,0,17338,51552,1104,0.0089401,0.019032,13,2,2,author,large,DOMINATED,,dominated by TINT_55,TINT_55,False
F-L-L-A4-s0,F,LARGE_SOLID,LOW,L,A4,0,False,SUPER_ECO_BW,eco,0.0207562,0.0166967,0.0166967,0,0.0166967,0.05009,0,0,0,0.55117,0.970598,0.924659,0.944358,0.799106,1,0.0166967,0,0.00832854,0,0.00836812,0,,,1,,,,,0.034394,0.034394,,,,1,1,1,1,1,1,21,,21,1,1,,,0,0,17357,77254,1269,0.00871976,0.00796431,13,2,2,author,large,FAILED,,critical function retained 0.03 (<0.8),,False
F-L-L-A4-s0,F,LARGE_SOLID,LOW,L,A4,0,False,INT_BG+TINT_FILL_55,interaction,0.380699,0.129453,0.0533641,0.236781,0.290145,0.370072,0.0873864,0.0883104,0.0610842,0.277722,0.489061,0.415862,-0.0205564,0.357923,0.511545,0.290145,0,0.282628,0,0.00120873,0,,,1,,,,,0.991097,0.991097,,,,1,1,1,1,1,0.0586448,,,6.3351,1,1,,,0,0,17338,51552,1104,0.0133478,0.0068618,13,2,2,author,large,DOMINATED,,dominated by TINT_55,TINT_55,False
F-L-L-A4-s0,F,LARGE_SOLID,LOW,L,A4,0,False,INT_REMOVE_ALL,interaction,0.373031,0.221615,0.0831118,0.484755,0.567867,0.63142,0.185435,0.180018,0.119302,0,0,0,0,0,0,0.567867,0,0.567867,0,-0.0135337,0,,,1,,,,,1,1,,,,1,1,1,1,1,1,,,2.3721,0.8,0.4,,,0,0,17336,53880,1104,0.0252915,0.00768836,13,2,2,author,negligible,DOMINATED,,dominated by STANDARD (no effect on this page),STANDARD (no effect on this page),False
F-L-L-A4-s0,F,LARGE_SOLID,LOW,L,A4,0,False,INT_OUTLINE+BW,interaction,0.0207562,0.0166967,0.0166967,0,0.0166967,0.05009,0,0,0,0.55117,0.970598,0.924659,0.944358,0.799106,1,0.0166967,0,0.00832854,0,0.00836812,0,,,1,,,,,0.034394,0.034394,,,,1,1,1,1,1,1,21,,21,1,1,,,0,0,17357,77254,1269,0.00789584,0.0117568,13,2,2,author,large,FAILED,,critical function retained 0.03 (<0.8),,False
F-L-L-A4-s0,F,LARGE_SOLID,LOW,L,A4,0,False,INT_GRAY+BG,interaction,0.373134,0.221694,0.221694,0,0.221694,0.665083,0,0,0,0.346172,0.609601,-0.000359931,-0.000274858,-1.66742,1,0.221694,0,0.221489,0,-0.00513956,0,,,1,,,,,1,1,,,,1,1,1,1,1,1,,,3.6408,1,0.8,,,0,0,19076,51866,1104,0.0111141,0.00848385,13,2,2,author,large,DOMINATED,,dominated by GRAYSCALE,GRAYSCALE,True
F-L-L-A4-s0,F,LARGE_SOLID,LOW,L,A4,0,False,INT_OUTLINE+HALFTONE_M,interaction,0.0207562,0.0127712,0.0098375,0.010388,0.0202255,0.0374687,0.00361203,0.0039029,0.0028731,0.547641,0.964383,0.942372,0.944358,0.881635,0.978571,0.0202255,0,0.0127085,0,0.00751707,0,,,1,,,,,0.020435,0.020435,,,,1,1,1,1,1,1,17.4043,,17.404,1,1,,,0,0,17448,80679,1269,0.017563,0.015874,13,3,3,author,large,FAILED,,critical function retained 0.02 (<0.8),,False
F-L-L-A4-s0,F,LARGE_SOLID,LOW,L,A4,0,False,COPY_SAFE_ECO,eco,0.373215,0.221822,0.0833173,0.484806,0.568123,0.632042,0.185435,0.180034,0.119337,-0.000256181,-0.000451128,-0.000934354,-0.000493019,-0.00247242,-0.000104576,0.568123,0,0.567918,0,-0.0132776,0,,,1,,,,,1,1,,,,1,1,1,1,1,1,,,3.3029,1,0.6,,,0,0,19101,53901,1104,0.012487,0.0137348,13,2,2,author,negligible,DOMINATED,,dominated by STANDARD (no effect on this page),STANDARD (no effect on this page),False
F-L-L-A4-s0,F,LARGE_SOLID,LOW,L,A4,0,False,COMBINED_REMOVE+TINT_75,combined,0.373368,0.166745,0.0625059,0.339498,0.402004,0.474514,0.126881,0.126893,0.0857242,0.165863,0.29208,0.247591,-0.000902225,0.24793,0.299649,0.402004,0,0.401571,0,-0.0089918,0,,,1,,,,,0.997414,0.997414,,,,1,1,1,1,1,0.999512,,,3.0755,1,0.4,,,0,0,19908,52488,1104,0.0142888,0.0143092,13,2,2,author,meaningful,DOMINATED,,"dominated by ECO_COLOUR,INT_BG+TINT_FILL_55,COMBINED_ECO+STRUCT_75,TINT_75…",ECO_COLOUR|INT_BG+TINT_FILL_55|COMBINED_ECO+STRUCT_75|TINT_75|TINT_55|TINT_FILL_55,False
F-L-L-A4-s0,F,LARGE_SOLID,LOW,L,A4,0,False,COMBINED_ECO+STRUCT_75,combined,0.380699,0.129453,0.0533641,0.236781,0.290145,0.370072,0.0873864,0.0883104,0.0610842,0.277722,0.489061,0.415862,-0.0205564,0.357923,0.511545,0.290145,0,0.282628,0,0.00120873,0,,,1,,,,,0.991097,0.991097,,,,1,1,1,1,1,0.0586448,,,6.3351,1,1,,,0,0,17338,51552,1104,0.015916,0.0200686,13,2,2,author,large,DOMINATED,,dominated by TINT_55,TINT_55,False
F-L-M-A4-s0,F,LARGE_SOLID,LOW,M,A4,0,False,STANDARD,standard,0.33885,0.203048,0.0752916,0.438814,0.514105,0.571514,0.169639,0.163239,0.105936,0,0,0,0,0,0,0.514105,0,0.514105,0,-0.00835449,0,,,1,,,,,1,1,,,,1,1,1,1,1,1,,,2.3721,0.25,0.25,,,0,0,23742,61183,1629,0.0203684,0.0101934,19,0,0,-,negligible,REFERENCE,REFERENCE,,,False
F-L-M-A4-s0,F,LARGE_SOLID,LOW,M,A4,0,False,ECO_COLOUR,eco,0.343304,0.116393,0.0461153,0.214191,0.260306,0.328494,0.0781345,0.0815336,0.0545227,0.253799,0.493672,0.426772,-0.0131441,0.387511,0.511887,0.260306,0,0.255665,0,0.000870476,0,,,1,,,,,0.992725,0.992725,,,,1,1,1,1,1,0.0553435,,,6.3351,1,0.875,,,0,0,23748,58022,1629,0.0161684,0.0118534,19,2,2,author,large,DOMINATED,,dominated by TINT_55,TINT_55,False
F-L-M-A4-s0,F,LARGE_SOLID,LOW,M,A4,0,False,SUPER_ECO_BW,eco,0.0191484,0.0148629,0.0148629,0,0.0148629,0.0445886,0,0,0,0.499242,0.97109,0.926801,0.94349,0.802596,1,0.0148629,0,0.00969703,0,0.00516584,0,,,1,,,,,0.0431859,0.0431859,,,,1,1,1,1,1,1,21,,21,1,1,,,0,0,23652,88991,1893,0.0138154,0.0073233,19,2,2,author,large,FAILED,,critical function retained 0.04 (<0.8),,False
F-L-M-A4-s0,F,LARGE_SOLID,LOW,M,A4,0,False,INT_BG+TINT_FILL_55,interaction,0.343304,0.116393,0.0461153,0.214191,0.260306,0.328494,0.0781345,0.0815336,0.0545227,0.253799,0.493672,0.426772,-0.0131441,0.387511,0.511887,0.260306,0,0.255665,0,0.000870476,0,,,1,,,,,0.992725,0.992725,,,,1,1,1,1,1,0.0553435,,,6.3351,1,0.875,,,0,0,23748,58022,1629,0.0201433,0.0146984,19,2,2,author,large,DOMINATED,,dominated by TINT_55,TINT_55,False
F-L-M-A4-s0,F,LARGE_SOLID,LOW,M,A4,0,False,INT_REMOVE_ALL,interaction,0.33885,0.203048,0.0752916,0.438814,0.514105,0.571514,0.169639,0.163239,0.105936,0,0,0,0,0,0,0.514105,0,0.514105,0,-0.00835449,0,,,1,,,,,1,1,,,,1,1,1,1,1,1,,,2.3721,0.25,0.25,,,0,0,23742,61183,1629,0.030862,0.0162117,19,2,2,author,negligible,DOMINATED,,dominated by STANDARD (no effect on this page),STANDARD (no effect on this page),False
F-L-M-A4-s0,F,LARGE_SOLID,LOW,M,A4,0,False,INT_OUTLINE+BW,interaction,0.0191484,0.0148629,0.0148629,0,0.0148629,0.0445886,0,0,0,0.499242,0.97109,0.926801,0.94349,0.802596,1,0.0148629,0,0.00969703,0,0.00516584,0,,,1,,,,,0.0431859,0.0431859,,,,1,1,1,1,1,1,21,,21,1,1,,,0,0,23652,88991,1893,0.0589869,0.00968699,19,2,2,author,large,FAILED,,critical function retained 0.04 (<0.8),,False
F-L-M-A4-s0,F,LARGE_SOLID,LOW,M,A4,0,False,INT_GRAY+BG,interaction,0.338859,0.203016,0.203016,0,0.203016,0.609049,0,0,0,0.311089,0.605107,0.000154114,-2.71376e-05,-1.6964,1,0.203016,0,0.202894,0,-0.00317109,0,,,1,,,,,0.999995,0.999995,,,,1,1,1,1,1,1,,,3.6408,0.875,0.25,,,0,0,25480,58165,1629,0.0168982,0.0234059,19,2,2,author,large,DOMINATED,,dominated by GRAYSCALE,GRAYSCALE,True
F-L-M-A4-s0,F,LARGE_SOLID,LOW,M,A4,0,False,INT_OUTLINE+HALFTONE_M,interaction,0.0191397,0.0106829,0.0071372,0.0121257,0.0192629,0.0309204,0.00405661,0.00460843,0.00346061,0.494842,0.962531,0.947387,0.943516,0.905206,0.972367,0.0192629,0,0.0146215,0,0.00464136,0,,,1,,,,,0.0247382,0.0247382,,,,0.999913,0.999913,0.999913,1,0.999913,1,17.4043,,17.404,1,1,,,0,0,23858,96530,1893,0.0158869,0.00798709,19,3,3,author,large,FAILED,,critical function retained 0.02 (<0.8),,False
F-L-M-A4-s0,F,LARGE_SOLID,LOW,M,A4,0,False,COPY_SAFE_ECO,eco,0.338959,0.203171,0.0754142,0.438843,0.514258,0.571885,0.169639,0.163248,0.105956,-0.000152409,-0.000296455,-0.000608162,-0.000322937,-0.00162753,-6.81194e-05,0.514258,0,0.514135,0,-0.00820205,0,,,1,,,,,1,1,,,,1,1,1,1,1,1,,,3.3029,0.375,0.375,,,0,0,25508,61196,1629,0.0152595,0.0176458,19,2,2,author,negligible,DOMINATED,,dominated by STANDARD (no effect on this page),STANDARD (no effect on this page),False
F-L-M-A4-s0,F,LARGE_SOLID,LOW,M,A4,0,False,COMBINED_REMOVE+TINT_75,combined,0.339288,0.153004,0.0568409,0.306837,0.363677,0.430111,0.114359,0.11623,0.0762477,0.150428,0.292601,0.246462,-0.00129311,0.245057,0.300759,0.363677,0,0.363092,0,-0.00517015,0,,,1,,,,,0.998202,0.998202,,,,1,1,1,1,1,0.928175,,,3.0755,0.625,0.25,,,0,0,28019,59441,1629,0.0178104,0.0132826,19,2,2,author,meaningful,DOMINATED,,"dominated by ECO_COLOUR,INT_BG+TINT_FILL_55,COMBINED_ECO+STRUCT_75,TINT_75…",ECO_COLOUR|INT_BG+TINT_FILL_55|COMBINED_ECO+STRUCT_75|TINT_75|TINT_55|TINT_FILL_55,False
F-L-M-A4-s0,F,LARGE_SOLID,LOW,M,A4,0,False,COMBINED_ECO+STRUCT_75,combined,0.343304,0.116393,0.0461153,0.214191,0.260306,0.328494,0.0781345,0.0815336,0.0545227,0.253799,0.493672,0.426772,-0.0131441,0.387511,0.511887,0.260306,0,0.255665,0,0.000870476,0,,,1,,,,,0.992725,0.992725,,,,1,1,1,1,1,0.0553435,,,6.3351,1,0.875,,,0,0,23748,58022,1629,0.0188511,0.00985732,19,2,2,author,large,DOMINATED,,dominated by TINT_55,TINT_55,False
F-L-S-A4-s0,F,LARGE_SOLID,LOW,S,A4,0,False,STANDARD,standard,0.284125,0.166934,0.0659779,0.360695,0.426673,0.478466,0.142373,0.126997,0.091325,0,0,0,0,0,0,0.426673,0,0.426673,0,-0.00507831,0,,,1,,,,,1,1,,,,1,1,1,1,1,1,,,2.3721,0.2,0.2,,,0,0,24638,75260,2915,0.0158084,0.0170782,33,0,0,-,negligible,REFERENCE,REFERENCE,,,False
F-L-S-A4-s0,F,LARGE_SOLID,LOW,S,A4,0,False,ECO_COLOUR,eco,0.286505,0.0946699,0.0391461,0.17481,0.213956,0.271748,0.0650655,0.0633653,0.0463789,0.212718,0.498549,0.432891,-0.00837918,0.406679,0.515354,0.213956,0,0.211133,0,0.000658216,0,,,1,,,,,0.990947,0.990947,,,,1,1,1,1,1,0.125214,,,6.3351,1,0.86667,,,0,0,24639,71574,2915,0.015196,0.0145598,33,2,2,author,large,DOMINATED,,dominated by TINT_55,TINT_55,False
F-L-S-A4-s0,F,LARGE_SOLID,LOW,S,A4,0,False,SUPER_ECO_BW,eco,0.0202804,0.0152008,0.0152008,0,0.0152008,0.0456024,0,0,0,0.411473,0.964374,0.908941,0.928622,0.769608,1,0.0152008,0,0.0120605,0,0.00314032,0,,,1,,,,,0.0649982,0.0649982,,,,1,1,1,1,1,1,21,,21,1,1,,,0,0,24470,105772,3410,0.0198784,0.0189725,33,2,2,author,large,FAILED,,critical function retained 0.06 (<0.8),,False
F-L-S-A4-s0,F,LARGE_SOLID,LOW,S,A4,0,False,INT_BG+TINT_FILL_55,interaction,0.286505,0.0946699,0.0391461,0.17481,0.213956,0.271748,0.0650655,0.0633653,0.0463789,0.212718,0.498549,0.432891,-0.00837918,0.406679,0.515354,0.213956,0,0.211133,0,0.000658216,0,,,1,,,,,0.990947,0.990947,,,,1,1,1,1,1,0.125214,,,6.3351,1,0.86667,,,0,0,24639,71574,2915,0.00740571,0.00975837,33,2,2,author,large,DOMINATED,,dominated by TINT_55,TINT_55,False
F-L-S-A4-s0,F,LARGE_SOLID,LOW,S,A4,0,False,INT_REMOVE_ALL,interaction,0.284125,0.166934,0.0659779,0.360695,0.426673,0.478466,0.142373,0.126997,0.091325,0,0,0,0,0,0,0.426673,0,0.426673,0,-0.00507831,0,,,1,,,,,1,1,,,,1,1,1,1,1,1,,,2.3721,0.2,0.2,,,0,0,24638,75260,2915,0.0075056,0.0318032,33,2,2,author,negligible,DOMINATED,,dominated by STANDARD (no effect on this page),STANDARD (no effect on this page),False
F-L-S-A4-s0,F,LARGE_SOLID,LOW,S,A4,0,False,INT_OUTLINE+BW,interaction,0.0202804,0.0152008,0.0152008,0,0.0152008,0.0456024,0,0,0,0.411473,0.964374,0.908941,0.928622,0.769608,1,0.0152008,0,0.0120605,0,0.00314032,0,,,1,,,,,0.0649982,0.0649982,,,,1,1,1,1,1,1,21,,21,1,1,,,0,0,24470,105772,3410,0.0104634,0.0149907,33,2,2,author,large,FAILED,,critical function retained 0.06 (<0.8),,False
F-L-S-A4-s0,F,LARGE_SOLID,LOW,S,A4,0,False,INT_GRAY+BG,interaction,0.284086,0.166931,0.166931,0,0.166931,0.500793,0,0,0,0.259742,0.608762,1.89239e-05,0.000135931,-1.5301,1,0.166931,0,0.166805,0,-0.00184627,0,,,1,,,,,0.999974,0.999974,,,,1,1,1,1,1,1,,,3.6408,0.8,0.2,,,0,0,27130,71171,2915,0.0106409,0.0186208,33,2,2,author,large,DOMINATED,,dominated by GRAYSCALE,GRAYSCALE,True
F-L-S-A4-s0,F,LARGE_SOLID,LOW,S,A4,0,False,INT_OUTLINE+HALFTONE_M,interaction,0.0202767,0.0102609,0.00617747,0.0147111,0.0208885,0.02981,0.00493155,0.00526152,0.00451798,0.405785,0.951043,0.938533,0.928635,0.906371,0.959215,0.0208885,0,0.0180661,0,0.00282239,0,,,1,,,,,0.036263,0.036263,,,,0.999857,0.999857,0.999857,1,0.999857,1,17.4043,,17.404,1,1,,,0,0,24752,121549,3410,0.0656749,0.00929948,33,3,3,author,large,FAILED,,critical function retained 0.04 (<0.8),,False
F-L-S-A4-s0,F,LARGE_SOLID,LOW,S,A4,0,False,COPY_SAFE_ECO,eco,0.284223,0.167062,0.0661042,0.360748,0.426852,0.478852,0.142373,0.127014,0.0913614,-0.000178635,-0.000418669,-0.000768114,-0.000344683,-0.00191329,-0.000145337,0.426852,0,0.426726,0,-0.00489969,0,,,1,,,,,1,1,,,,1,1,1,1,1,1,,,3.3029,0.33333,0.33333,,,0,0,27161,75284,2915,0.00925331,0.0177595,33,2,2,author,negligible,DOMINATED,,dominated by STANDARD (no effect on this page),STANDARD (no effect on this page),False
F-L-S-A4-s0,F,LARGE_SOLID,LOW,S,A4,0,False,COMBINED_REMOVE+TINT_75,combined,0.28455,0.125955,0.0499933,0.251177,0.30117,0.360647,0.095604,0.0903406,0.065232,0.125504,0.294144,0.245481,-0.00149524,0.242272,0.303633,0.30117,0,0.300503,0,-0.00271522,0,,,1,,,,,0.998369,0.998369,,,,1,1,1,1,1,0.883495,,,3.0755,0.66667,0.33333,,,0,0,31441,73490,2915,0.0251556,0.0176031,33,2,2,author,meaningful,DOMINATED,,"dominated by ECO_COLOUR,INT_BG+TINT_FILL_55,COMBINED_ECO+STRUCT_75,TINT_75…",ECO_COLOUR|INT_BG+TINT_FILL_55|COMBINED_ECO+STRUCT_75|TINT_75|TINT_55|TINT_FILL_55,False
F-L-S-A4-s0,F,LARGE_SOLID,LOW,S,A4,0,False,COMBINED_ECO+STRUCT_75,combined,0.286505,0.0946699,0.0391461,0.17481,0.213956,0.271748,0.0650655,0.0633653,0.0463789,0.212718,0.498549,0.432891,-0.00837918,0.406679,0.515354,0.213956,0,0.211133,0,0.000658216,0,,,1,,,,,0.990947,0.990947,,,,1,1,1,1,1,0.125214,,,6.3351,1,0.86667,,,0,0,24639,71574,2915,0.00778615,0.0147784,33,2,2,author,large,DOMINATED,,dominated by TINT_55,TINT_55,False
F-M-L-A4-s0,F,LARGE_SOLID,MEDIUM,L,A4,0,False,STANDARD,standard,0.99224,0.252879,0.0832447,0.657222,0.740467,0.804257,0.185302,0.209104,0.262817,0,0,0,0,0,0,0.462077,0.1726,0.740467,0,-0.0135337,0,,,1,,,,,1,1,,,,1,1,1,1,1,1,,,2.3721,0.8,0.4,,,0,0,17355,53514,1188,0.0249392,0.0148785,15,0,0,-,negligible,REFERENCE,REFERENCE,,,False
F-M-L-A4-s0,F,LARGE_SOLID,MEDIUM,L,A4,0,False,ECO_COLOUR,eco,0.380699,0.129453,0.0533641,0.236781,0.290145,0.370072,0.0873864,0.0883104,0.0610842,0.450322,0.608159,0.488081,0.616323,0.358948,0.639725,0.290145,0,0.282628,0,0.00120873,0,,,1,,,,,0.991825,0.991825,,,,1,1,1,1,1,0.0586448,,,6.3351,1,1,,,0,0,17338,51552,1104,0.0183176,0.00924865,13,2,2,author,large,PROMISING,,"large saving, function kept",,False
F-M-L-A4-s0,F,LARGE_SOLID,MEDIUM,L,A4,0,False,SUPER_ECO_BW,eco,0.0207562,0.0166967,0.0166967,0,0.0166967,0.05009,0,0,0,0.72377,0.977451,0.933974,0.979081,0.799427,1,0.0166967,0,0.00832854,0,0.00836812,0,,,1,,,,,0.0344193,0.0344193,,,,1,1,1,1,1,1,21,,21,1,1,,,0,0,17357,77254,1269,0.0146426,0.0133644,13,2,2,author,large,FAILED,,critical function retained 0.03 (<0.8),,False
F-M-L-A4-s0,F,LARGE_SOLID,MEDIUM,L,A4,0,False,INT_BG+TINT_FILL_55,interaction,0.380699,0.129453,0.0533641,0.236781,0.290145,0.370072,0.0873864,0.0883104,0.0610842,0.450322,0.608159,0.488081,0.616323,0.358948,0.639725,0.290145,0,0.282628,0,0.00120873,0,,,1,,,,,0.991825,0.991825,,,,1,1,1,1,1,0.0586448,,,6.3351,1,1,,,0,0,17338,51552,1104,0.0147876,0.0141017,13,2,2,author,large,PROMISING,,"large saving, function kept",,False
F-M-L-A4-s0,F,LARGE_SOLID,MEDIUM,L,A4,0,False,INT_REMOVE_ALL,interaction,0.373031,0.221615,0.0831118,0.484755,0.567867,0.63142,0.185435,0.180018,0.119302,0.1726,0.233096,0.123633,0.624052,0.00159609,0.262419,0.567867,0,0.567867,0,-0.0135337,0,,,1,,,,,1,1,,,,1,1,1,1,1,1,,,2.3721,0.8,0.4,,,0,0,17336,53880,1104,0.0128687,0.0178675,13,2,2,author,meaningful,DOMINATED,,"dominated by ECO_COLOUR,INT_BG+TINT_FILL_55,INT_GRAY+BG,COMBINED_REMOVE+TINT_75…",ECO_COLOUR|INT_BG+TINT_FILL_55|INT_GRAY+BG|COMBINED_REMOVE+TINT_75|COMBINED_ECO+STRUCT_75|TINT_75,False
F-M-L-A4-s0,F,LARGE_SOLID,MEDIUM,L,A4,0,False,INT_OUTLINE+BW,interaction,0.0207562,0.0166967,0.0166967,0,0.0166967,0.05009,0,0,0,0.72377,0.977451,0.933974,0.979081,0.799427,1,0.0166967,0,0.00832854,0,0.00836812,0,,,1,,,,,0.0344193,0.0344193,,,,1,1,1,1,1,1,21,,21,1,1,,,0,0,17357,77254,1269,0.0116835,0.0160066,13,2,2,author,large,FAILED,,critical function retained 0.03 (<0.8),,False
F-M-L-A4-s0,F,LARGE_SOLID,MEDIUM,L,A4,0,False,INT_GRAY+BG,interaction,0.373134,0.221694,0.221694,0,0.221694,0.665083,0,0,0,0.518773,0.700602,0.123317,0.623948,-1.66317,1,0.221694,0,0.221489,0,-0.00513956,0,,,1,,,,,1,1,,,,1,1,1,1,1,1,,,3.6408,1,0.8,,,0,0,19076,51866,1104,0.0118042,0.0126482,13,2,2,author,large,PROMISING,,"large saving, function kept",,False
F-M-L-A4-s0,F,LARGE_SOLID,MEDIUM,L,A4,0,False,INT_OUTLINE+HALFTONE_M,interaction,0.0207562,0.0127712,0.0098375,0.010388,0.0202255,0.0374687,0.00361203,0.0039029,0.0028731,0.720242,0.972685,0.949497,0.979081,0.881824,0.984194,0.0202255,0,0.0127085,0,0.00751707,0,,,1,,,,,0.0204501,0.0204501,,,,1,1,1,1,1,1,17.4043,,17.404,1,1,,,0,0,17448,80679,1269,0.0150629,0.0130418,13,3,3,author,large,FAILED,,critical function retained 0.02 (<0.8),,False
F-M-L-A4-s0,F,LARGE_SOLID,MEDIUM,L,A4,0,False,COPY_SAFE_ECO,eco,0.373215,0.221822,0.0833173,0.484806,0.568123,0.632042,0.185435,0.180034,0.119337,0.172344,0.23275,0.122814,0.623866,-0.000872378,0.262342,0.568123,0,0.567918,0,-0.0132776,0,,,1,,,,,1,1,,,,1,1,1,1,1,1,,,3.3029,1,0.6,,,0,0,19101,53901,1104,0.00874209,0.0117879,13,2,2,author,meaningful,DOMINATED,,"dominated by ECO_COLOUR,INT_BG+TINT_FILL_55,INT_GRAY+BG,COMBINED_REMOVE+TINT_75…",ECO_COLOUR|INT_BG+TINT_FILL_55|INT_GRAY+BG|COMBINED_REMOVE+TINT_75|COMBINED_ECO+STRUCT_75|TINT_75,False
F-M-L-A4-s0,F,LARGE_SOLID,MEDIUM,L,A4,0,False,COMBINED_REMOVE+TINT_75,combined,0.373368,0.166745,0.0625059,0.339498,0.402004,0.474514,0.126881,0.126893,0.0857242,0.338463,0.457094,0.340614,0.623712,0.249131,0.483435,0.402004,0,0.401571,0,-0.0089918,0,,,1,,,,,0.998147,0.998147,,,,1,1,1,1,1,0.999512,,,3.0755,1,0.4,,,0,0,19908,52488,1104,0.0223741,0.0163644,13,2,2,author,large,DOMINATED,,"dominated by ECO_COLOUR,INT_BG+TINT_FILL_55,COMBINED_ECO+STRUCT_75,TINT_55…",ECO_COLOUR|INT_BG+TINT_FILL_55|COMBINED_ECO+STRUCT_75|TINT_55|TINT_FILL_55,False
F-M-L-A4-s0,F,LARGE_SOLID,MEDIUM,L,A4,0,False,COMBINED_ECO+STRUCT_75,combined,0.380699,0.129453,0.0533641,0.236781,0.290145,0.370072,0.0873864,0.0883104,0.0610842,0.450322,0.608159,0.488081,0.616323,0.358948,0.639725,0.290145,0,0.282628,0,0.00120873,0,,,1,,,,,0.991825,0.991825,,,,1,1,1,1,1,0.0586448,,,6.3351,1,1,,,0,0,17338,51552,1104,0.0173191,0.00973273,13,2,2,author,large,PROMISING,,"large saving, function kept",,False
F-M-M-A4-s0,F,LARGE_SOLID,MEDIUM,M,A4,0,False,STANDARD,standard,0.995153,0.258459,0.0866549,0.679832,0.766487,0.833777,0.186146,0.204073,0.289613,0,0,0,0,0,0,0.488097,0.166952,0.766487,0,-0.00887887,0,5,,1,,,,,1,1,,,,1,1,1,1,1,1,,,2.3721,0.2,0.2,,,0,0,27541,72212,2068,0.0224823,0.0134967,25,0,0,-,negligible,REFERENCE,REFERENCE,,,False
F-M-M-A4-s0,F,LARGE_SOLID,MEDIUM,M,A4,0,False,ECO_COLOUR,eco,0.40164,0.130472,0.0525124,0.251068,0.30358,0.381473,0.0853658,0.0884913,0.077211,0.462907,0.603933,0.495191,0.596404,0.394006,0.630691,0.30358,0,0.298636,0,0.000955176,0,5,,1,,,,,0.991186,0.991186,,,,1,1,1,1,1,0.110921,,,6.3351,1,0.9,,,0,0,27529,68889,1984,0.0173651,0.0185845,23,2,2,author,large,PROMISING,,"large saving, function kept",,False
F-M-M-A4-s0,F,LARGE_SOLID,MEDIUM,M,A4,0,False,SUPER_ECO_BW,eco,0.0223112,0.0171287,0.0171287,0,0.0171287,0.0513861,0,0,0,0.749358,0.977653,0.933728,0.97758,0.802335,1,0.0171287,0,0.0116255,0,0.00550318,0,4,,1,,,,,0.0444397,0.0444397,,,,1,1,1,1,1,1,21,,21,1,1,,,0,0,27363,106853,2314,0.0176838,0.0143366,23,2,2,author,large,FAILED,,critical function retained 0.04 (<0.8),,False
F-M-M-A4-s0,F,LARGE_SOLID,MEDIUM,M,A4,0,False,INT_BG+TINT_FILL_55,interaction,0.40164,0.130472,0.0525124,0.251068,0.30358,0.381473,0.0853658,0.0884913,0.077211,0.462907,0.603933,0.495191,0.596404,0.394006,0.630691,0.30358,0,0.298636,0,0.000955176,0,,,1,,,,,0.991186,0.991186,,,,1,1,1,1,1,0.110921,,,6.3351,1,0.9,,,0,0,27529,68889,1984,0.0503463,0.00841009,23,2,2,author,large,PROMISING,,"large saving, function kept",,False
